,자치구,동,동별_승용차수,edu_percent,동별_친환경자동차수,store_총_개소,백화점_개소,합계_사업체수,㎡당 매매평균가,행정구역코드,가구수별_승용차수,동별_수소차_대수,택시,수소충전소,업체명,동주소,경도,위도,주차장명,주차장구분,주차장유형,주차구획수,주차급지구분,주차부제시행구분,주차운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,주차요금정보,주차기본시간,주차기본요금,주차경도,주차위도,interval_1,sum_1,sum_2,interval_2
135,관악구,신사동,552.0868317821706,23724.785016537204,152.08065148834706,1.0,0.0,1384,487.0,1121068.0,0.04277090422855366,0.10813256039942364,6466098157.846154,0,,,,,남부초공영주차장,공영,노외,135.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.9221169,37.48504129999999,7,1.6417237485390277,1.717050040744567,7
136,관악구,신사동,552.0868317821706,23724.785016537204,152.08065148834706,1.0,0.0,1384,487.0,1121068.0,0.04277090422855366,0.10813256039942364,6466098157.846154,0,,,,,신사동제1공영주차장,공영,노외,41.0,5,요일제,평일+토요일+공휴일,09:00,19:00,09:00,16:00,유료,5.0,50.0,126.915444,37.4843973,7,1.6417237485390277,1.717050040744567,7
137,관악구,신사동,552.0868317821706,23724.785016537204,152.08065148834706,1.0,0.0,1384,487.0,1121068.0,0.04277090422855366,0.10813256039942364,6466098157.846154,0,,,,,압구정428,공영,노외,343.0,1,요일제,평일+토요일+공휴일,09:00,21:00,09:00,21:00,유료,5.0,400.0,127.0270562016,37.5268421056,7,1.6417237485390277,1.717050040744567,7
138,관악구,신사동,552.0868317821706,23724.785016537204,152.08065148834706,1.0,0.0,1384,487.0,1121068.0,0.04277090422855366,0.10813256039942364,6466098157.846154,0,,,,,신구초교,공영,노외,185.0,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,300.0,127.02399152299999,37.5233612951,7,1.6417237485390277,1.717050040744567,7
139,관악구,신림동,464.6866548727021,19968.9439273902,128.00495346511806,1.0,0.0,1659,487.0,1121069.0,0.03501783382612676,0.11116509734276044,6427229551.192307,0,,,,,신림동제1공영주차장,공영,노외,191.0,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,250.0,126.9233928,37.487364,6,1.5522341995227664,1.6293682243827663,6
140,관악구,난향동,348.53587031766784,14977.6051842166,96.00946657949386,0.0,0.0,426,602.0,1121071.0,0.059385903955983615,0.04916563348188855,6465485910.0,0,,,,,,,,,,,,,,,,,,,,,5,1.434950732634964,1.511772932105447,5
141,관악구,조원동,413.90853011306825,17786.859472348282,114.01735251134527,1.0,0.0,2215,487.0,1121072.0,0.042958851075564936,0.08071407030124317,6302592405.3,0,,,,,구로디지털단지역(상),공영,노외,33.0,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,유료,5.0,100.0,126.90373899999999,37.484644,6,1.5222091925613617,1.59902562710472,6
142,관악구,대학동,518.2834666564112,22272.15560341512,142.76900430736097,1.0,0.0,1669,602.0,1121073.0,0.036904262792396114,0.11764902992326508,6397474810.538462,0,,,,,,,,,,,,,,,,,,,,,7,1.6603007807773678,1.736531927960029,7
143,관악구,은천동,747.4114029690022,32118.4528113222,205.88575301899846,2.0,0.0,1640,602.0,1121078.0,0.05205177261431871,0.1202878396944007,6383092442.238095,0,,,,,,,,,,,,,,,,,,,,,8,1.916868697322062,1.988582150618112,8
144,관악구,성현동,689.7013960464583,29638.4851165295,189.9886604876548,0.0,0.0,877,602.0,1121079.0,0.05759510614166664,0.10031665717253628,6424560217.318182,0,,,,,,,,,,,,,,,,,,,,,7,1.8185271864913441,1.890783372016121,8
145,관악구,청룡동,631.4276517190985,27134.29197754019,173.93627797861703,2.0,0.0,1856,602.0,1121080.0,0.03759616860488827,0.14069463525784942,6433388488.785714,0,,,,,,,,,,,,,,,,,,,,,7,1.8012578540451334,1.875834829771383,7
146,관악구,난곡동,615.6012460579956,26454.185062687484,169.57665564187369,1.0,0.0,973,487.0,1121081.0,0.05158813760646908,0.0999648158697182,6377391901.818182,0,,,,,난우중공영주차장,공영,노외,71.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,1440.0,50000.0,126.9228102,37.46668070000001,7,1.6801553995675733,1.7539449535035656,7
147,관악구,삼성동,544.2780247673256,23389.217752480577,149.92959772325207,1.0,0.0,1052,602.0,1121082.0,0.05210396561050408,0.0875079583151828,6372489921.8,0,,,,,원신공영주차장,공영,노외,174.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,50.0,126.92921299999999,37.470107,7,1.6605109050781381,1.7351709888438314,7
148,관악구,미성동,695.1717367894777,29873.56164910391,191.49554841935242,1.0,0.0,1598,487.0,1121083.0,0.0543612556138159,0.10712729953422913,6353432680.45,0,,,,,미성동제4공영주차장,공영,노외,79.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,1440.0,50000.0,126.91992150000002,37.4762929,7,1.8048108183884302,1.8770150449382328,7
149,관악구,미성동,695.1717367894777,29873.56164910391,191.49554841935242,1.0,0.0,1598,487.0,1121083.0,0.0543612556138159,0.10712729953422913,6353432680.45,0,,,,,민방위교육장공영주차장,공영,노외,42.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,126.91126820000001,37.4693484,7,1.8048108183884302,1.8770150449382328,7
150,광진구,화양동,954.6247510530558,21301.34736149926,164.10641858660122,1.0,0.0,2437,702.0,1105053.0,0.05727977625423353,0.2147099367439224,1842485398.933333,0,,,,,화양동 공영,공영,노외,44.0,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.07118091219999,37.5452978672,3,1.1688940890948378,1.2429793022788527,4
151,광진구,군자동,847.8240864758815,18918.214039125432,145.74666566054822,1.0,0.0,1580,499.0,1105054.0,0.07429233144723812,0.14702206877004936,1855358097.8333333,0,,,,,광진광장 공영,공영,노외,36.0,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,250.0,127.0732155725,37.54769328,3,0.9734355877576757,1.0469770567578962,3
152,광진구,중곡1동,635.0309785669817,14169.981916817358,109.16609847923401,2.0,0.0,1612,444.0,1105055.0,0.09065395839642854,0.09024619626132104,1882045954.5882359,0,현대오일뱅크 중곡동충전소,서울특별시  광진구 동일로 323,37.5600492,127.07152109999998,,,,,,,,,,,,,,,,,2,0.8474645033416146,0.9209174843019925,2
153,광진구,중곡1동,635.0309785669817,14169.981916817358,109.16609847923401,2.0,0.0,1612,444.0,1105055.0,0.09065395839642854,0.09024619626132104,1882045954.5882359,0,한양에너지(주),서울특별시  광진구 동일로 381,37.56495770000001,127.0743513,,,,,,,,,,,,,,,,,2,0.8474645033416146,0.9209174843019925,2
154,광진구,중곡2동,873.6101928782982,19493.6011836265,150.17947087152316,0.0,0.0,1622,444.0,1105056.0,0.09667037654955166,0.11642467888844515,1948429109.0,0,,,,,,,,,,,,,,,,,,,,,3,1.0081580745396446,1.0793289007403017,3
155,광진구,중곡3동,686.7186515497368,15323.33256616801,118.05155728272557,0.0,0.0,1330,444.0,1105057.0,0.09290025048021333,0.09523196042308138,1738908643.642857,0,,,,,중곡3동 마을공원 공영주차장,공영,노외,162.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,75.0,127.0846836236,37.5699186114,2,0.8430084311095413,0.9159908422566271,2
156,광진구,중곡4동,1199.2078946162785,26758.93736643104,206.1519068190577,1.0,0.0,1563,444.0,1105058.0,0.1018435579291956,0.15169863825511135,1872463263.625,0,,,,,,,,,,,,,,,,,,,,,4,1.1934866192500353,1.2618670042605302,4
157,광진구,능동,457.6456585539383,10211.833634719713,78.67236830403462,0.0,0.0,783,789.0,1105059.0,0.07863327466562514,0.07497970909934168,1805098739.1666667,0,,,,,능동 공영주차장,공영,노외,77.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,75.0,127.08024292530001,37.5540425524,2,0.8148401712339253,0.8910553283417437,2
158,광진구,구의1동,896.0479541209984,19994.27387802072,154.03667301778944,0.0,0.0,1846,789.0,1105060.0,0.08319851013194042,0.13875111116836938,1973748519.6666667,0,,,,,구의1동 공영주차장,공영,노외,172.0,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.0878657299,37.538269647,4,1.1773130019413323,1.2495402083881526,4
159,광진구,구의2동,1076.6276723898636,24023.70146309387,185.0795417489753,1.0,0.0,1297,789.0,1105061.0,0.11270047863392273,0.12307236443745892,1989264851.3333333,0,,,,,,,,,,,,,,,,,,,,,4,1.2905772845057681,1.3588832397652983,4
160,광진구,구의3동,1172.9214607762026,26172.385993753087,201.63309195473545,5.0,0.0,2652,789.0,1105062.0,0.1096905883078839,0.13775911158062895,1949589252.846153,0,,,,,구의3동 공영주차장,공영,노외,159.0,4,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.09136079870001,37.5391535787,5,1.4240433049649326,1.4914074473007088,5
161,광진구,광장동,1397.4145333811239,31181.689298043726,240.22496179893986,1.0,0.0,1419,897.0,1105063.0,0.12474687853786146,0.14431661534893908,1935652941.0416667,0,,,,,,,,,,,,,,,,,,,,,6,1.5440644098551775,1.6088740186255817,6
162,광진구,자양1동,942.0011049336637,21019.665296728588,161.9363288713776,0.0,0.0,1711,773.0,1105064.0,0.0897571324377002,0.13520825549786786,1922707660.8888886,0,해양가스,서울특별시  광진구 자양로 77,37.5345877,127.08149099999999,,,,,,,,,,,,,,,,,4,1.1898471576153251,1.2611666260529784,4
163,광진구,자양2동,1055.883327090009,23560.815387144503,181.5134491986536,2.0,0.0,1487,773.0,1105065.0,0.1043775530931207,0.13032555622834027,1857137904.3125,0,,,,,자양유수지,공영,노외,287.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.0775284419,37.5293858107,4,1.2529444457678356,1.3221278913089627,4
164,광진구,자양3동,1159.6820270412304,25876.96334045701,199.35714420462293,2.0,1.0,1353,773.0,1105066.0,0.11240496530398664,0.13291506164568867,1794842948.0,0,,,,,,,,,,,,,,,,,,,,,4,1.3075790724431304,1.3753010547046116,4
165,광진구,자양4동,925.7597065727383,20657.2572743712,159.14432320118146,3.0,0.0,1996,773.0,1105067.0,0.07127259269941784,0.16733873565143453,1725971337.7058823,0,,,,,자양4동 공영,공영,노외,86.0,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.0683511994,37.5395043104,3,1.149055084695533,1.2221670900254071,3
166,구로구,신도림동,1013.1925876766876,28597.234256053784,270.8194902459828,2.0,1.0,2864,701.0,1117051.0,0.08065535644616204,0.2944489044892793,5362870626.055553,0,,,,,,,,,,,,,,,,,,,,,8,1.986337033830682,2.0553665453402776,8
167,구로구,구로1동,590.1917529864123,16658.088522780658,157.7542430088988,1.0,0.0,736,527.0,1117052.0,0.07866076942375214,0.17586770660587986,5322716312.6,0,,,,,구로4동 주택가 공동,공영,노외,198.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.878328,37.48977100000001,5,1.4127187007650708,1.4867277416293883,5
168,구로구,구로3동,726.5680409408739,20507.29221913585,194.20669759125718,1.0,0.0,7227,527.0,1117054.0,0.05524392038784017,0.3082782989844771,5945622850.85,0,동일석유(주)남부충전소,서울특별시  구로구 시흥대로 573,37.4842727,126.89976419999999,구로3동 마을공동,공영,노외,20.0,5,요일제,평일,10:00,18:00,23:59,23:59,유료,5.0,50.0,126.88840800000001,37.484981,8,2.0194536588015666,2.091835503166098,8
169,구로구,구로3동,726.5680409408739,20507.29221913585,194.20669759125718,1.0,0.0,7227,527.0,1117054.0,0.05524392038784017,0.3082782989844771,5945622850.85,0,동일석유(주)남부충전소,서울특별시  구로구 시흥대로 573,37.4842727,126.89976419999999,구로디지털단지역,공영,노외,93.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.90161100000002,37.485258,8,2.0194536588015666,2.091835503166098,8
170,구로구,구로4동,731.7127912863808,20652.502155142927,195.58185438075557,0.0,0.0,2042,527.0,1117055.0,0.05977557317918314,0.2869247762978242,5720884818.0,0,,,,,구로리공원 지하,공영,노외,203.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.89157800000001,37.490848,7,1.660655755787052,1.7346541884507873,7
171,구로구,구로4동,731.7127912863808,20652.502155142927,195.58185438075557,0.0,0.0,2042,527.0,1117055.0,0.05977557317918314,0.2869247762978242,5720884818.0,0,,,,,대림노외,공영,노외,93.0,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,유료,5.0,150.0,126.893914,37.493238,7,1.660655755787052,1.7346541884507873,7
172,구로구,구로5동,918.1089818146988,25913.51135498055,245.4042888484467,4.0,1.0,4907,527.0,1117056.0,0.06347984386466837,0.33900768234584033,5792581718.7,0,,,,,신도림역 환승,공영,노외,65.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.89216299999998,37.507776,8,2.01473322406496,2.085481383302383,8
173,구로구,구로5동,918.1089818146988,25913.51135498055,245.4042888484467,4.0,1.0,4907,527.0,1117056.0,0.06347984386466837,0.33900768234584033,5792581718.7,0,,,,,구로아트밸리 지하,공영,노외,245.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.889559,37.497057,8,2.01473322406496,2.085481383302383,8
174,구로구,고척1동,664.2115118840737,18747.286973814444,177.5392213206351,5.0,0.0,2590,459.0,1117061.0,0.07315910473445025,0.2128085976642387,5409244415.5625,0,,,,,고척1동 마을공동,공영,노외,88.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.863882,37.502261,6,1.5699214155814953,1.6430253887642499,6
175,구로구,고척2동,795.7662798812278,22460.40387150331,212.7029163986992,1.0,0.0,1407,459.0,1117062.0,0.07122863228439202,0.2618677886446608,5426902147.571428,0,,,,,,,,,,,,,,,,,,,,,6,1.606365957842672,1.6789172188758286,6
176,구로구,개봉2동,908.142711511884,25632.214620307142,242.74037255465402,0.0,0.0,1170,455.0,1117064.0,0.07645586054149554,0.2784161827355245,5429703284.823529,0,,,,,,,,,,,,,,,,,,,,,7,1.6870889423678799,1.7581872711779885,7
177,구로구,개봉3동,596.7910400788166,16844.352576821155,159.51818758181562,1.0,0.0,990,455.0,1117065.0,0.07484211688974375,0.1869077825503513,5579883455.6,0,,,,,,,,,,,,,,,,,,,,,5,1.435146195580728,1.5093613495971627,5
178,구로구,오류1동,610.1242935920418,17220.68199212746,163.08207559648423,1.0,0.0,1125,430.0,1117067.0,0.06833829453315879,0.20926921025953554,5365154784.833333,0,,,,,오류1동 텃골,공영,노외,84.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.83929499999999,37.495385,5,1.4075417672698425,1.4822093074413556,5
179,구로구,오류2동,1222.8344302896787,34514.34908298099,326.85532947460126,0.0,0.0,1575,449.0,1117068.0,0.07946675528266693,0.3606893601561081,5602656183.25,0,대성산업(주)오류동충전소,서울특별시  구로구 경인로8길 31,37.538042499999996,126.7280496,천왕역,공영,노외,330.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,126.83888999999999,37.4866,8,1.998817372758118,2.066541098926864,8
180,구로구,수궁동,685.8140761620667,19357.016652755163,183.31343988177503,0.0,0.0,1266,436.0,1117069.0,0.0769281072531763,0.20896449478760745,5382807177.5,0,오승프라임산업(주),서울특별시  구로구 신정로 59,37.5069035,126.82690600000001,,,,,,,,,,,,,,,,,5,1.4924252915810836,1.5655005959624588,6
181,구로구,가리봉동,436.52263926328317,12320.796978694872,116.67953366812168,0.0,0.0,986,315.0,1117070.0,0.054991514142514894,0.18606395508962734,5450027418.2,0,,,,,,,,,,,,,,,,,,,,,4,1.200317739261228,1.2779460535679785,4
182,구로구,구로2동,977.4756297806545,27589.12757989993,261.27259023093103,5.0,0.0,7816,527.0,1117071.0,0.06001938043599744,0.3817381673708329,5509582384.205882,0,한일가스산업(주),서울특별시  구로구 경인로 537,37.5018823,126.87566559999999,하늘공원 주차장,공영,노외,198.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.880518,37.487394,9,2.21179192622546,2.281144856701434,9
183,구로구,개봉1동,933.5432328512198,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,0,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,개봉1동 마을공동,공영,노외,56.0,5,요일제,평일,09:00,18:00,23:59,23:59,유료,5.0,50.0,126.844893,37.505741,7,1.7330043796422923,1.8041919414421927,7
184,구로구,개봉1동,933.5432328512198,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,0,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,개봉1동 노외,공영,노외,134.0,4,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.844893,37.505741,7,1.7330043796422923,1.8041919414421927,7
185,구로구,개봉1동,933.5432328512198,26349.141163001783,249.52975921694198,0.0,0.0,1704,455.0,1117072.0,0.07087330950889917,0.3087470920182126,5380234087.0,0,개봉충전소,서울특별시  구로구 경인로 364,37.49642120000001,126.8583566,고척근린공원 지하,공영,노외,199.0,3,요일제,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,150.0,126.844427,37.505917,7,1.7330043796422923,1.8041919414421927,7
186,금천구,가산동,639.6366324044075,14526.096889627237,171.77656965369005,5.0,0.0,14339,456.0,1118051.0,0.05258439924403218,0.11799856430553132,5617469847.333333,0,,,,,가산디지털서측,공영,노외,160.0,3,요일제,평일,00:00,00:00,00:00,00:00,유료,30.0,900.0,126.87954540000001,37.4856589,9,2.198314594581801,2.269835411679325,9
187,금천구,가산동,639.6366324044075,14526.096889627237,171.77656965369005,5.0,0.0,14339,456.0,1118051.0,0.05258439924403218,0.11799856430553132,5617469847.333333,0,,,,,가산동,공영,노외,130.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.8955605,37.4766272,9,2.198314594581801,2.269835411679325,9
188,금천구,독산1동,1093.8076694446522,24840.284905578683,293.74572968376634,5.0,0.0,4085,521.0,1118052.0,0.07449483548625296,0.14243447218827,5657062617.344828,0,,,,,독산1동,공영,노외,66.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.8947892,37.4648929,8,1.9121093725505722,1.9821360460396193,8
189,금천구,독산2동,578.0239783325002,13126.8784313108,155.2302841103688,0.0,0.0,1194,521.0,1118053.0,0.06024220722589891,0.0930776245076926,5668859455.272727,0,(주)중앙에너비스 삼중가스지점,서울특별시  금천구 시흥대로 316,37.4617966,126.8961355,독산2동,공영,노외,66.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.9000342,37.4638245,5,1.3611553906564273,1.4377459106800008,5
190,금천구,독산3동,802.8997051424883,18233.788245853688,215.6214171269304,1.0,0.0,2174,521.0,1118054.0,0.060756693540861766,0.12819393516093358,5726235585.8,0,,,,,독산3동,공영,노외,50.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.9063345,37.4794495,6,1.5868565418055796,1.6612518854218299,6
191,금천구,독산3동,802.8997051424883,18233.788245853688,215.6214171269304,1.0,0.0,2174,521.0,1118054.0,0.060756693540861766,0.12819393516093358,5726235585.8,0,,,,,다목적,공영,노외,46.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.90187490000001,37.4763121,6,1.5868565418055796,1.6612518854218299,6
192,금천구,독산3동,802.8997051424883,18233.788245853688,215.6214171269304,1.0,0.0,2174,521.0,1118054.0,0.060756693540861766,0.12819393516093358,5726235585.8,0,,,,,구룡,공영,노외,22.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,30.0,390.0,126.9027254,37.4778365,6,1.5868565418055796,1.6612518854218299,6
193,금천구,독산4동,491.0183331299381,11150.987170352058,131.86462536561942,0.0,0.0,1018,521.0,1118055.0,0.06070948728114961,0.07845876258657819,5725056977.0,0,,,,,독산4동,공영,노외,63.0,5,요일제,평일+토요일+공휴일,07:00,00:00,07:00,00:00,유료,30.0,390.0,126.90449369999999,37.4693894,4,1.2988645762716353,1.3761573583393818,4
194,금천구,시흥1동,969.6409115781768,22020.467740856075,260.40032910664866,2.0,0.0,3023,419.0,1118057.0,0.06537933460846718,0.14387016665696606,5849560866.117647,0,,,,,시흥1동,공영,노외,82.0,5,요일제,평일+토요일+공휴일,07:00,00:00,07:00,00:00,유료,30.0,390.0,126.89669029999999,37.4506021,7,1.731743848012975,1.8040505152965873,7
195,금천구,시흥2동,608.0980666952732,13809.858578621453,163.30678172277098,0.0,0.0,577,419.0,1118058.0,0.07583215696411938,0.07778941854374018,5639695990.625,0,,,,,,,,,,,,,,,,,,,,,4,1.3130900176185625,1.3881850921138155,4
196,금천구,시흥3동,307.0172151121364,6972.336460371387,82.45050606052257,3.0,0.0,3325,419.0,1118059.0,0.06777421967155328,0.04394389150806123,5691607732.25,0,,,,,,,,,,,,,,,,,,,,,4,1.2801610736817635,1.3572625564237302,4
197,금천구,시흥4동,594.865467815653,13509.347313804763,159.753122773314,0.0,0.0,855,419.0,1118060.0,0.06707243971311906,0.08603496110044041,5667676005.2,0,,,,,남부여성발전센터,공영,노외,129.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,126.90603899999999,37.463149,4,1.313792517235189,1.3897272370198297,4
198,금천구,시흥4동,594.865467815653,13509.347313804763,159.753122773314,0.0,0.0,855,419.0,1118060.0,0.06707243971311906,0.08603496110044041,5667676005.2,0,,,,,효봉,공영,노외,69.0,5,요일제,평일+토요일+공휴일,00:00,12:00,00:00,00:00,유료,30.0,390.0,126.9109466,37.4607323,4,1.313792517235189,1.3897272370198297,4
199,금천구,시흥4동,594.865467815653,13509.347313804763,159.753122773314,0.0,0.0,855,419.0,1118060.0,0.06707243971311906,0.08603496110044041,5667676005.2,0,,,,,시흥4동,공영,노외,124.0,5,요일제,평일+토요일+공휴일,09:00,18:00,09:00,18:00,유료,30.0,390.0,126.9067648,37.4587601,4,1.313792517235189,1.3897272370198297,4
200,금천구,시흥5동,557.9920203447747,12671.954263623877,149.8506343963688,0.0,0.0,1160,419.0,1118061.0,0.06137175762700998,0.08819820344178647,5950568742.454545,0,,,,,,,,,,,,,,,,,,,,,5,1.3411105831982622,1.4177610234982163,5
201,노원구,월계1동,539.5143498248686,21092.031841068303,153.70754159369528,0.0,0.0,1488,518.0,1111051.0,0.0573219666197268,0.0456689245579644,755262558.3809524,0,,,,,석계역,공영,노외,73.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.06232800000001,37.615487,2,0.802066773144849,0.876650533111265,2
202,노원구,월계2동,597.8626240513719,23373.127159953296,170.33095446584937,0.0,0.0,944,518.0,1111052.0,0.053423521048286286,0.05430099179007434,618985589.3225808,0,,,,,월계역,공영,노외,40.0,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,혼합,5.0,100.0,127.058825,37.633124,2,0.799318683268357,0.8737806968207369,2
203,노원구,월계3동,727.8639229422066,28455.460070052533,207.36830122591945,1.0,0.0,963,518.0,1111053.0,0.05848175501705018,0.06039050521126488,734531791.9166666,0,,,,,,,,,,,,,,,,,,,,,3,0.9516962610061118,1.0240544840699601,3
204,노원구,공릉2동,930.4141892877992,36374.05698701109,265.0748358143608,0.0,0.0,1834,452.0,1111056.0,0.0585644986018631,0.07708693204976419,674307394.8205128,0,복지공릉충전소,서울특별시  노원구 화랑로 826,37.6387974,127.1073596,,,,,,,,,,,,,,,,,3,1.1674619121256342,1.2369572566326945,3
205,노원구,하계1동,669.7396344133099,26183.12135507881,190.80870183887922,1.0,0.0,1103,536.0,1111058.0,0.06333834257738888,0.05130718319973604,587648438.56,0,,,,,,,,,,,,,,,,,,,,,2,0.8979500023783318,0.9704981990938961,2
206,노원구,하계2동,534.2506859311151,20886.25164915353,152.20792469352008,0.0,0.0,395,536.0,1111059.0,0.06644909028993967,0.03901170351105332,629324448.6666666,0,,,,,,,,,,,,,,,,,,,,,1,0.7311480169954999,0.8053550276548942,1
207,노원구,중계본동,601.6927794804437,23522.865086835962,171.42216506129597,1.0,0.0,1198,530.0,1111060.0,0.0705632437528373,0.041374725850591,610301973.1666666,0,,,,,,,,,,,,,,,,,,,,,2,0.8492404543869383,0.9218897216768066,2
208,노원구,중계1동,635.0218512842965,24825.84774883246,180.91761164623463,1.0,0.0,1000,530.0,1111061.0,0.07195715028717241,0.042820682025503175,577589288.2820513,0,,,,,,,,,,,,,,,,,,,,,2,0.8665538111973827,0.9387366167417909,2
209,노원구,중계4동,489.2071621424401,19125.29860259778,139.37503283712783,0.0,0.0,1049,530.0,1111064.0,0.06223217938461266,0.038143159365720165,645462622.2727273,0,,,,,,,,,,,,,,,,,,,,,1,0.7219777844447137,0.7968847080485765,1
210,노원구,상계1동,918.5653458844133,35910.83264010508,261.69910245183894,1.0,0.0,3114,508.0,1111065.0,0.06303200067826893,0.07071113871474875,738093648.1764706,0,(주)노일가스,서울특별시  노원구 동일로 1601,37.671411799999994,127.05336090000002,수락산역,공영,노외,158.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,127.055903,37.678552,4,1.2780553217281436,1.3467443305259812,4
211,노원구,상계1동,918.5653458844133,35910.83264010508,261.69910245183894,1.0,0.0,3114,508.0,1111065.0,0.06303200067826893,0.07071113871474875,738093648.1764706,0,복지노원충전소,서울특별시  노원구 동일로 1778,37.6868658,127.0536446,수락산역,공영,노외,158.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,127.055903,37.678552,4,1.2780553217281436,1.3467443305259812,4
212,노원구,상계2동,484.34667250437826,18935.28029772329,137.99028021015764,3.0,1.0,2614,508.0,1111066.0,0.06017476363577815,0.03905537332841644,658421048.3142858,0,,,,,,,,,,,,,,,,,,,,,2,0.8059976571400165,0.8805291540247262,2
213,노원구,상계5동,587.5144848219497,22968.57205925277,167.38277145359018,1.0,0.0,1605,508.0,1111069.0,0.0626014368483697,0.045537915105875036,641982809.9642857,0,,,,,,,,,,,,,,,,,,,,,2,0.843758235650147,0.9171896769067568,2
214,노원구,상계8동,547.129863543491,21389.756374051376,155.87720008756568,0.0,0.0,595,508.0,1111072.0,0.0615029073227845,0.043165188362478894,606482827.8636364,0,,,,,,,,,,,,,,,,,,,,,2,0.7329882368630972,0.8074347735665075,2
215,노원구,상계9동,500.5632370110917,19569.25842089901,142.6103765323993,0.0,0.0,713,508.0,1111073.0,0.0619049266647405,0.03923490479979815,582181756.8235294,0,,,,,,,,,,,,,,,,,,,,,1,0.6921452447381549,0.7670799966304045,1
216,노원구,상계10동,381.2460558960888,14904.615517367192,108.6169330122592,0.0,0.0,455,508.0,1111074.0,0.05418505626720989,0.034140092774100884,613309157.8387097,0,,,,,,,,,,,,,,,,,,,,,1,0.551298653201635,0.6285603766177141,1
